Sequin	MixA	Type	Transcript	Classcode	TPM	nbReads
R2_14_1	0	FP	71:646|5d096d60-5258-40b5-ad1b-73bd352a8fb7	j	4988.852022	18752.000
	
R2_42_1	0	FP	71:650|420640d0-095b-4357-8619-b722cc6dd738	j	627.331115	2358.000
	
R2_14_1	0	FP	71:663|b7a65d54-31a4-4965-9bac-e6f9ddf28f73	j	4932.352569	18763.000
	
R2_38_3	0	FP	71:668|a1de80b9-1a7b-48a4-a720-19453c8dd610	j	1264.663645	4997.000
	
R2_14_1	0	FP	71:682|ed6d06fb-b98d-4cb5-bf57-2b9adabd405c	j	4508.972757	18786.000
	
R1_14_1	0	FP	71:694|33a78fff-587f-4ce7-8973-d5885f747d97	o	4189.676741	17598.000
	
R2_14_1	0	FP	71:706|25531874-6402-46d1-9355-b233844593e9	j	4448.767564	18787.000
	
R2_42_1	0	FP	71:746|65345c3f-9ccf-4187-9f4d-a43362e868f6	j	611.016863	2774.000
	
R1_11_2	0	FP	71:777|a1f63c7c-7df5-4fda-8c79-62075d63e9eb	j	680.363270	3551.000
	
R1_92_1	0	FP	71:805|311c4a67-7457-439f-8087-0702c57b008b	j	239.155277	1278.000
	
R1_73_1	0	FP	71:811|8e307c23-c487-4075-b2a2-272daf9e80f0	j	748.159468	4862.000
	
R1_11_2	0	FP	71:819|9c7bd210-32a5-49b8-a86f-36714960f77b	j	1913.856924	11029.000
	
R1_73_1	0	FP	71:855|5d57e114-d616-4c9b-9191-dd7acfeb3165	j	322.089700	2239.000
	
R1_11_2	0	FP	71:869|dd682470-bfb3-4a7c-bb58-209815dba629	j	1824.091477	11028.000
	
R1_73_2	0	FP	71:883|2e9ac971-55e2-4033-9196-76d073b47095	j	97.292999	727.000
	
R2_154_2	0	FP	71:926|c18d95d7-3fb7-4694-aff2-b050ca4d6b39	s	2.316255	15.000
	
R2_38_3	0	FP	71:965|1ceb6b10-7f6e-4099-b3a3-8f4a70121735	j	887.389938	6239.000
	
R1_73_1	0	FP	72:1082|2c70e19f-ebad-4288-8f54-2ff3e2a7054c	j	546.165815	4718.000
	
R1_33_1	0	FP	72:1111|53d5ce98-6c84-4894-990f-270568d0a598	j	66.986649	587.000
	
R1_73_1	0	FP	72:1112|8c8a7a2f-0e1c-4671-8df7-efd5ab188a66	j	148.748609	1322.000
	
R2_46_1	0	FP	72:1122|e724d600-d020-42d4-ab39-2c8797704ddf	n	33.506951	305.000
	
R1_73_1	0	FP	72:1149|6232dd47-d6c8-49dd-ac61-eb34be45295a	j	226.971079	2102.000
	
R2_150_2	0	FP	72:1150|b70fc75e-b6a5-41f2-bb39-3f73a4d728bf	j	162.337287	2937.000
	
R1_31_2	0	FP	72:1221|64d9ccc8-f4b1-46cf-840a-e226a0aadf19	j	19.584594	200.000
	
R2_53_2	0	FP	72:1222|b00ce6bb-7ece-4c3e-9b29-a65caa962de7	j	88.946354	861.000
	
R1_73_1	0	FP	72:1328|77fb47dd-da60-4c7b-baab-8189d9660fcc	j	731.396308	8322.000
	
R2_72_3	0	FP	72:1350|fff3a713-478a-4ed1-bf31-1a1f4e88a497	j	228.184193	2586.000
	
R1_73_1	0	FP	72:1372|2ce53b8b-0c85-4d59-b03b-c34532ad1836	j	704.643633	8233.000
	
R1_73_1	0	FP	72:1533|254d51cc-8e76-41a3-b744-b67d14703543	j	559.981426	7722.000
	
R1_73_2	0	FP	72:1715|73cedaca-dc81-4c65-bcd6-488552d29a6a	j	165.349644	1653.000
	
R2_7_2	0	FP	72:1778|6bcf963a-2a46-45ed-a6dc-f33773c6756b	j	217.382046	3608.000
	
R1_103_2	0	FP	72:1883|76a0d119-cffc-4e03-ac9b-02a22b3d8b7c	j	165.197154	2985.000
	
R2_72_3	0	FP	72:1887|0318758c-dc3b-40ea-b2f9-2b7385cc6e2e	j	150.178053	2615.000
	
R1_103_2	0	FP	72:1930|e7857567-b090-429f-aba4-9b30ffbfc7ee	j	165.916606	2998.000
	
R1_103_2	0	FP	72:1938|d411701c-326f-4cea-8aa0-65bb443793ce	j	165.136978	2997.000
	
R1_103_2	0	FP	72:1948|14415c67-9fa0-4bc8-bc9c-e23601c592fd	j	165.215464	3019.000
	
R1_73_1	0	FP	72:1998|a4fe5577-1569-4481-aa04-96ab7dd29474	j	599.468936	11246.000
	
R1_13_1	0	FP	72:2001|92baeb46-dc03-450d-9178-9c82135fb991	j	40.338920	770.000
	
R2_41_1	0	FP	72:2196|868e3e3a-d26a-4ef9-a3a9-3011c4d39038	j	26.249082	559.000
	
R1_92_1	0	FP	72:420|e7386b62-d68c-4cb7-b94c-907453e7353d	x	0.000000	0.000
	
R1_14_1	0	FP	72:482|4ad0175f-2302-4957-abbe-a504ca1a1a53	x	884.369261	1602.000
	
R2_6_1	0	FP	72:498|b02a8efd-2027-42f5-9e98-f684c406e1c3	j	514.528572	967.000
	
R2_6_1	0	FP	72:500|5c99b9ee-0101-4692-9e86-2eddf614dc44	j	557.561145	1010.000
	
R1_73_2	0	FP	72:514|3c07b42f-c438-47da-97c4-982b301708a1	x	0.000000	0.000
	
R1_73_1	0	FP	72:518|906e7e8f-33b2-4187-b520-7ed62fd4a8bf	j	54.177976	165.000
	
R2_151_2	0	FP	72:574|e0739c1e-f05a-4cd9-9312-e4bbf74b8641	j	1.516335	4.000
	
R2_6_1	0	FP	72:643|38fcd12a-3440-42a1-90ba-0462b43a05da	k	974.284583	3618.000
	
R2_14_1	0	FP	72:674|272ce4e5-5656-4ed6-8b0c-a881bb3e6a27	j	3731.672040	15125.000
	
R1_14_1	0	FP	72:679|5f6db51a-7d39-4db0-98dd-301736b34d5a	o	4253.669981	17626.000
	
R2_14_1	0	FP	72:690|8149ae1e-0587-46e3-b67d-9c3bec09cada	j	4753.181493	18781.000
	
R2_41_1	0	FP	72:696|046da8fb-73fb-4119-b952-60c90576edb3	j	858.099528	3478.000
	
R2_28_3	0	FP	72:710|2b41242e-3c1e-44e4-bd8a-26f9ae5ea0ab	k	57.654385	250.000
	
R2_150_2	0	FP	72:724|d9c1cba1-7944-45f5-86b0-1e95410a31fc	j	503.532101	2839.000
	
R1_31_2	0	FP	72:744|c65d8177-fb38-4d76-be8d-9c3cf016c07d	j	277.132590	1277.000
	
R1_73_1	0	FP	72:756|32ea7fe8-4a9f-4ef4-93a9-9c8ee79bf471-1	j	950.481412	7339.000
	
R1_31_2	0	FP	72:758|9f36c31a-23b6-48b8-b9e4-1d5d62c910d5	j	262.720040	1279.000
	
R2_65_1	0	FP	72:824|329c3a1b-0558-40b3-a30a-a0bc981d120d	x	0.617668	4.000
	
R1_11_2	0	FP	72:846|695a6a82-5071-4586-89c0-0562235ffad7	j	1830.616909	11026.000
	
R1_11_2	0	FP	72:866|cf22f73a-7258-4b51-a640-3785bf9f45e2	j	1790.560384	11028.000
	
R2_154_1	0	FP	72:924|6b5205c9-ce9f-4c1b-8185-536682694916	j	1539.714816	10651.000
	
R2_154_1	0	FP	72:937|27f76dc5-ab83-480b-9379-13904e99afdb	j	1557.120485	10648.000
	
R2_38_3	0	FP	72:953|256b0585-dc52-47b5-85b3-39e9ba693672	j	883.406738	6241.000
	
R2_150_2	0	FP	72:963|812e250b-d740-406d-bb0a-7053103d5f13	j	241.012168	1981.000
	
R2_38_3	0	FP	72:971|b1255690-a92b-4505-836b-a005d64d8bf3	j	875.541884	6235.000
	
R2_117_1	0	FP	72:990|df5adf32-db29-44f1-8088-59db8c61ffc4	j	70.764521	548.000
	
R1_73_1	0	FP	73:1038|c78d20fd-a9cc-4919-8129-2087d15766f9	j	705.846947	6457.000
	
R2_14_1	0	FP	73:1133|4367e83a-3fa9-4687-b135-6f247ff0418c	j	737.069573	6776.000
	
R2_14_1	0	FP	73:1155|9e15db05-8e22-4923-b649-d860aeef1a8c	j	735.111596	6758.000
	
R2_14_1	0	FP	73:1160|1c118775-78ed-4026-9849-50828f1862fe	j	713.463254	6769.000
	
R1_22_1	0	FP	73:1191|eb46aa14-168a-49e7-a89e-8b8a009e85d5	j	134.766235	1332.000
	
R2_150_2	0	FP	73:1209|21d93c15-302f-4719-8de6-8e2d847825fa	j	102.776249	1010.000
	
R2_150_2	0	FP	73:1221|cb32d0a1-a046-478e-a567-fa24c110f8de	j	103.250655	1017.000
	
R2_42_1	0	FP	73:1334|800d2f29-937d-4cb7-8e2c-2d65a6db93cb	j	94.109803	1074.000
	
R2_42_1	0	FP	73:1432|06a3b94d-189f-4dc8-a409-ea47d8d009ee	j	111.440743	1403.000
	
R1_73_1	0	FP	73:1492|ffb84726-9215-4197-a1aa-dbb211e421e6	j	573.448695	7661.000
	
R1_73_1	0	FP	73:1561|ef7f94b6-6bf0-42bd-aaf4-8290b02446d4	j	620.294682	8645.000
	
R2_7_2	0	FP	73:1820|04b35ce2-efa6-495a-877f-e212a9dd8c92	j	215.325729	3608.000
	
R2_150_2	0	FP	73:1846|4eac1758-471f-4da6-9c7b-ef0d5dd0cfcd	j	156.999231	2716.000
	
R1_73_1	0	FP	73:1878|38771713-bcff-44d7-9716-6be13e132607	j	613.809042	10695.000
	
R1_73_1	0	FP	73:1893|a1717c9b-9266-43e5-9ed6-01fb60623780	j	454.303133	7422.000
	
R1_103_2	0	FP	73:1915|c72ee11c-cb58-4820-a6c6-d5e98b600a5a	j	166.368442	3025.000
	
R1_103_2	0	FP	73:1932|8731587b-8c24-4dba-b311-e43cb4b5b4f4	j	165.893561	3022.000
	
R1_73_1	0	FP	73:2001|c558f45e-cb68-45e8-a6cb-baea0bdaf302	j	597.722278	11220.000
	
R1_73_1	0	FP	73:2006|042da28c-0f91-4120-ab45-cfccc3fe61ed	j	604.406508	11366.000
	
R2_154_2	0	FP	73:298|a5c4d5da-eb52-43f9-861f-7955c7085e49	x	0.000000	0.000
	
R2_6_1	0	FP	73:308|354bc628-2709-4df6-8a1a-3e11938c6314	j	1249.723258	186.000
	
R2_6_1	0	FP	73:431|aab45c1b-b4d7-45e3-9f38-a9ef999e79de	j	789.556634	885.000
	
R2_6_1	0	FP	73:575|6a747407-fcb6-4343-9b7b-eb2f9ffdb74a	j	1265.518599	3410.000
	
R2_6_1	0	FP	73:600|aaccd13e-c0be-4930-8be8-5b97175073f0	j	1096.948580	3614.000
	
R2_14_1	0	FP	73:640|be873775-0d6a-4980-9f89-23cd5c9446dc	j	5229.433008	18709.000
	
R2_14_1	0	FP	73:640|cbd9f87c-c9c6-46f2-8a2d-3df366e205b4	j	5048.345240	18747.000
	
R2_14_1	0	FP	73:659|6c27472d-34c8-48c5-aa3f-57cfc1a87b06	j	4964.586917	18717.000
	
R1_14_1	0	FP	73:660|043b722d-89a1-4f39-8384-b8b720d75b03	o	4496.387965	17410.000
	
R2_14_1	0	FP	73:663|84bd4caa-74f4-46e3-b3f3-5efb44ee4219	j	4973.605240	18751.000
	
R2_14_1	0	FP	73:663|ec3fd6f6-487a-4358-9dfa-a9e8619eac2a	j	4892.090584	18776.000
	
R1_14_1	0	FP	73:667|04033494-eba4-48f4-bd10-fa5b2e7f55a7	o	4452.377557	17290.000
	
R2_14_1	0	FP	73:675|52dc20bf-0b5a-4cf3-9770-075da9d6af08	j	4945.494042	18757.000
	
R1_14_1	0	FP	73:687|22910977-b307-4427-9a74-31d326b9cf86	x	2.563566	11.000
	
R2_41_1	0	FP	73:688|80a83f24-3cfb-461f-9010-d931ec44f2e6	j	881.493591	3483.000
	
R2_14_1	0	FP	73:692|fac379e1-68b2-4377-8548-4ac6338a440c	j	4739.348613	18780.000
	
R1_11_2	0	FP	73:716|c811d8f2-accb-4527-a0d6-b19e20a8abc4	j	619.418020	2735.000
	
R1_31_2	0	FP	73:762|2f7b28bf-de2e-4707-9425-f4c431a479cc	j	263.741333	1278.000
	
R1_11_2	0	FP	73:856|fbb475f8-4d77-499c-9f19-102f9f22c5f0	j	1847.817588	11025.000
	
R1_11_2	0	FP	73:877|5ed64446-1db2-477b-92b9-2e01f1033d34	j	1793.532589	11026.000
	
R2_151_2	0	FP	73:885|18c225f7-eb3f-45a6-8db0-00828e0e7f36	j	1.294161	8.000
	
R2_65_1	0	FP	73:888|dfd88d19-6769-4d49-9c9c-11abde1b22c9	o	1066.587446	6557.000
	
R1_73_1	0	FP	73:901|64bba9a6-3774-40bf-94fe-72b89e029bab	j	932.471784	6841.000
	
R2_117_1	0	FP	74:1002|fba7a4e5-1d98-4f3e-9491-6d1a346cd7ef	j	65.888734	555.000
	
R2_154_1	0	FP	74:1004|577951ba-f39b-44a3-baa4-f0f5f791f621	k	263.161070	2026.000
	
R1_73_1	0	FP	74:1130|3eeb9d72-3c56-4865-836d-a13eebe537f2	j	714.792336	7340.000
	
R2_14_1	0	FP	74:1155|49875167-bb7c-44e2-b9e3-e070625628cf	j	744.923780	6747.000
	
R1_73_1	0	FP	74:1182|abf3b981-5100-4317-a66c-ca4a73fe7456	j	280.048623	3085.000
	
R2_150_2	0	FP	74:1195|e6c22666-4909-492a-b962-d31dbd15bacc	j	103.013608	1010.000
	
R2_150_2	0	FP	74:1196|0e3ef530-043b-4998-9fd4-1cd764e4389f	j	103.404172	1015.000
	
R2_32_2	0	FP	74:1221|2e18138a-67a4-40fc-93bc-25263a915a14	j	7.000908	73.000
	
R1_73_1	0	FP	74:1272|4b92150a-cfbc-4bd7-80cd-2c867f7fee54	j	619.197068	7473.000
	
R2_72_1	0	FP	74:1344|b3ef74e8-acbd-4866-a189-8921682baf61	x	1.818487	21.000
	
R1_102_1	0	FP	74:1483|f0d1e0b9-52d4-4a1e-82ac-40a802dc5a12	j	6.682863	83.000
	
R2_26_1	0	FP	74:1666|53fcd647-8a78-4d8a-b9cb-c431d890a188	j	4.865444	78.000
	
R2_53_2	0	FP	74:1859|288ca42c-f533-46d3-94fe-c2ad492e1ea9	j	94.659363	1420.000
	
R1_103_2	0	FP	74:1900|6edab4e1-5023-492f-b8dc-ec979265a1e4	j	152.569078	2724.000
	
R1_103_2	0	FP	74:1922|f506c4d9-1a28-4275-96f7-d3438f7f10bc	j	165.935133	3019.000
	
R1_103_2	0	FP	74:1928|71750a16-efc9-4f90-a332-5063646c5414	j	165.338935	3025.000
	
R2_53_2	0	FP	74:1981|04d56bdc-5541-4507-b913-d97a56a91c1d	j	106.879954	1757.000
	
R1_13_1	0	FP	74:1993|a15497d5-825f-429f-9624-ee4bd4f94b05	j	40.531239	770.000
	
R1_13_1	0	FP	74:1999|11fd8eaa-062c-47e3-9f9d-3a19fdd03c80	j	40.267270	770.000
	
R1_73_1	0	FP	74:1999|a1cb33e0-3c04-4cf6-af34-99dbdf16ca47	j	607.759118	11374.000
	
R2_6_1	0	FP	74:458|32159fec-fc3a-4f20-af5f-e33db44154e8	j	746.760557	1209.000
	
R1_71_1	0	FP	74:495|7dbdd2db-153a-4a88-b98e-39195d026538	j	75.321386	139.000
	
R2_38_3	0	FP	74:649|222f868c-23fa-494d-8474-8befa29983b1	j	1286.786041	4997.000
	
R2_38_3	0	FP	74:650|cd0ae25f-77b1-4670-840c-e9c76c9530a5	j	1279.326412	4997.000
	
R2_14_1	0	FP	74:657|f0e1fcf4-6ac7-45e7-b8e5-b99a3f97bbc5	j	5056.423885	18777.000
	
R1_14_1	0	FP	74:750|8e2ba4c0-6397-429b-a455-dcb3a8e57515	x	2.238691	11.000
	
R1_11_2	0	FP	74:783|635082f4-190c-45b3-99bc-8f40b3f14b3f	j	704.246260	3572.000
	
R1_73_1	0	FP	74:798|f1480b51-e5da-413f-90fd-0c2538dcf6fb	j	331.305927	2033.000
	
R2_150_2	0	FP	74:861|386938cf-6fc2-49b8-ae45-42466af29027	j	509.493211	2838.000
	
R1_11_2	0	FP	74:889|af200920-5a4f-4aa0-9e93-e0fd111e0d87	j	1803.169523	11024.000
	
R2_65_1	0	FP	74:920|f6bfabd9-c696-40d6-b0f8-d01273138fa3	o	1063.939596	7408.000
	
R2_154_2	0	FP	752:1259|6dc0bca2-ee6b-4ec4-8240-3cc3667589a4	x	2.538118	10.000
	
R2_42_1	0	FP	759:1446|dd160c2b-b055-4306-acec-8531587ef0d1	j	573.709630	2780.000
	
R2_14_1	0	FP	75:1005|6e35b813-1e2e-405a-9c74-80bab7c0058d	j	4877.961867	18777.000
	
R2_65_1	0	FP	75:1012|14a09861-bc0a-4b23-9bc5-7f55369c3c62	x	0.662118	5.000
	
R1_22_1	0	FP	75:1118|bed6ca20-2578-46f4-847a-a2552daadeb5	j	142.552293	1275.000
	
R2_14_1	0	FP	75:1155|bb001b0b-529f-4717-986a-34af917f4b9c	j	727.917579	6799.000
	
R2_14_1	0	FP	75:1169|abbfb6d3-204c-4f8a-b318-de258256f70c	j	713.011104	6797.000
	
R2_65_1	0	FP	75:1201|7b80f0b0-489a-4563-b4cc-27d23370713d	x	0.328963	2.000
	
R1_22_1	0	FP	75:1222|520647fb-4880-4979-8a3d-d6fc74ebc370	j	130.259311	1314.000
	
R1_92_1	0	FP	75:1282|f5832e20-4002-463c-b0ce-8f7ffa13d2b0	j	155.554801	1305.000
	
R1_73_1	0	FP	75:1284|cb50fc87-5597-4e5e-abfc-afe7f029c69c	j	638.037254	7462.000
	
R1_73_1	0	FP	75:1395|69e8f5ff-457c-4d9e-9fb0-42e14030839e	j	625.304957	7483.000
	
R2_20_1	0	FP	75:1430|145057cd-2ed7-417c-a00b-59bc1a8bf369	j	0.404425	5.000
	
R2_42_1	0	FP	75:1470|5b2137b6-79a2-4692-8901-12756234800c	j	110.644737	1403.000
	
R2_42_1	0	FP	75:1482|cb0800c5-52b4-49d0-987d-c7d953f00dc2	k	108.703602	1403.000
	
R2_150_2	0	FP	75:1675|1c1fa1b2-1db3-4b15-8f7a-b48d203e39ec	j	171.749641	2627.000
	
R2_53_2	0	FP	75:1765|af9cb2a4-fa80-463c-92c4-eada36967594	j	99.436339	1441.000
	
R2_53_2	0	FP	75:1782|2b32520f-1757-41d9-b626-299aefd4fc61	j	106.377745	1709.000
	
R2_72_3	0	FP	75:1858|49491f43-d235-46b5-b0bb-dd90c4d4827c	j	149.959057	2601.000
	
R1_103_2	0	FP	75:1922|918f94cb-26e0-4b6e-af82-896b86feb51f	j	166.106587	3024.000
	
R1_73_1	0	FP	75:1980|931b0106-97af-47a6-98f4-8f214e63eca4	j	609.968126	11367.000
	
R1_73_1	0	FP	75:1998|28d47180-d048-43bd-9d76-dcfb477c480f	j	606.040241	11383.000
	
R1_11_2	0	FP	75:547|27a25739-abca-4692-8ebc-ad0991c6e450	j	106.286244	361.000
	
R2_38_3	0	FP	75:564|d6cf2731-5906-4fd5-83fa-94581e8697b2	j	1165.053141	3535.000
	
R2_7_2	0	FP	75:585|640348f7-4598-4e96-a1ae-bf391f258744	j	78.875944	217.000
	
R2_14_1	0	FP	75:634|ff798198-b671-45a9-9d42-c2944a59b4e2	j	5254.446431	18739.000
	
R2_154_2	0	FP	75:640|f0dc02e0-d426-4f7f-a467-9926f426dcde	x	2.300170	10.000
	
R2_6_1	0	FP	75:648|8e192c23-8c12-421e-af6a-e10316776625	j	1051.173019	3606.000
	
R2_14_1	0	FP	75:654|92f32b5d-7530-4209-bfeb-cbecf02b8d81	j	4934.718458	18772.000
	
R2_14_1	0	FP	75:664|b2a29be4-4c4c-4005-b76d-92c9d1f2e494	j	5096.575993	18753.000
	
R2_38_3	0	FP	75:666|7a77747f-b968-4764-8de6-77fa9cd25a18	j	1282.531858	4995.000
	
R2_14_1	0	FP	75:673|d63aeebb-b0a0-48a1-ba67-fd7c2dbb3740	j	4789.916278	18655.000
	
R2_7_2	0	FP	75:691|8d797673-69c8-4694-b267-895a82f9be03	j	419.373362	1771.000
	
R2_41_1	0	FP	75:692|d9bcf191-6169-4d0c-9dfa-4a174ea0f5f8	j	889.647157	3485.000
	
R2_38_3	0	FP	75:702|7ec4d939-7cf5-46e9-a9f5-c9562bb49ad6	j	131.871245	533.000
	
R2_7_2	0	FP	75:710|628bf4d4-310b-4a01-94c7-586f3b852b2c	j	419.727615	1782.000
	
R1_11_2	0	FP	75:713|e626ac3f-a5f3-42d3-a44c-4283a5e8b4a1	j	732.277706	3167.000
	
R2_65_1	0	FP	75:765|4b1c1519-d4e4-49e3-888f-8ad66d47aaf2	o	414.322241	2397.000
	
R1_11_2	0	FP	75:788|4801c47e-34bb-4e66-8bbd-4c1259fd2223	j	1920.672547	10068.000
	
R1_92_1	0	FP	75:829|76fc3935-1284-42a6-983f-42d7dc7df40f	j	237.377519	1290.000
	
R1_11_2	0	FP	75:864|5143bfb9-400e-4faa-aa95-4bcec88f803a	j	1816.626012	11024.000
	
R2_150_2	0	FP	75:864|7d558471-3e6e-4a50-8471-c25e72de1736	j	481.303237	2839.000
	
R1_11_2	0	FP	75:864|fe9a89ad-a272-45c1-8ab3-e9a800e8dfb6	j	1832.567338	11017.000
	
R2_65_1	0	FP	75:865|912a7e03-56dc-4e5e-90c7-7efe46360d06	o	884.802786	5179.000
	
R1_11_2	0	FP	75:872|2084063c-c948-4885-8e1d-42a2457991fd	j	1786.950818	11026.000
	
R1_11_2	0	FP	75:872|7f8b348f-1766-460a-8e7e-c8ed93a2c0f8	j	1837.524897	11026.000
	
R2_154_2	0	FP	75:903|6f4962a5-86fd-4d02-b84f-08847bd73235	s	1.843336	12.000
	
R2_154_2	0	FP	75:905|6ace0f3c-c29a-4072-b346-7a9061beb459	s	2.501282	16.000
	
R2_154_2	0	FP	75:917|de6eaa20-be1b-4866-aef0-1affd03fc33e	s	2.457781	16.000
	
R2_154_1	0	FP	75:951|62e6d0fe-d40d-4249-9f26-ca89171809f2	j	1519.958125	10652.000
	
R2_38_3	0	FP	75:980|64f0969e-200e-4521-8c09-a501fbd9a783	j	881.577421	6268.000
	
R2_154_1	0	FP	75:986|5895b593-4f8e-4296-91fc-c571bc8e7042	j	275.171078	2025.000
	
R2_117_1	0	FP	76:1012|038a8c55-4286-4dde-b189-a798ed4c9267	j	71.601971	548.000
	
R2_65_1	0	FP	76:1022|7f6883d6-86cc-426d-9490-c22a569893d8	x	0.640976	5.000
	
R1_73_1	0	FP	76:1050|8f15cfb3-424d-4905-a5da-e2d56cdabae0	j	871.569541	7154.000
	
R2_14_1	0	FP	76:1150|98a807f4-87ee-465d-affc-c6b3448bef61	j	735.873031	6765.000
	
R2_14_1	0	FP	76:1163|0a5073d6-271f-4647-9b01-8d36e00a9651	j	720.266493	6752.000
	
R1_73_1	0	FP	76:1248|55f99e16-1dea-4b87-ad6b-8daf9794a463	j	476.221397	5521.000
	
R1_22_1	0	FP	76:1255|5d198d76-a74e-43c4-9b17-25f97f7b00b5	j	128.773307	1334.000
	
R2_150_2	0	FP	76:1266|c7cf9038-7ac5-404c-9115-711098beb2b8	j	160.150419	1708.000
	
R2_150_2	0	FP	76:1328|ba9052cd-6cff-467f-969f-e35b204fe587	j	88.148441	990.000
	
R2_153_3	0	FP	76:1350|1e401602-bb8c-4c80-abc3-3ba86d35b9fe	j	0.476154	6.000
	
R2_72_3	0	FP	76:1388|5e0a5cb0-bdf9-4583-9ec4-66537874c3e6	j	3.375011	41.000
	
R1_73_1	0	FP	76:1544|d7c875ef-ee7d-4e40-a9ea-d571678523f0	j	748.339768	8142.000
	
R2_53_2	0	FP	76:1624|d6da3e90-15cf-4257-9061-88a37b4c081c	j	53.870973	788.000
	
R2_150_2	0	FP	76:1761|fc74d961-53a0-47ec-b427-af7cc321c393	j	147.022535	2342.000
	
R1_103_2	0	FP	76:1902|3e48bcce-893a-4c2d-b3c3-d6e041d8c32d	j	166.013958	2996.000
	
R1_103_2	0	FP	76:1919|3e047829-11a8-4013-8f1f-1b5b09a268bf	j	166.141906	3019.000
	
R1_103_2	0	FP	76:1934|65fb39b7-7b52-4c97-95cd-08d7b15068dc	j	165.550388	3012.000
	
R1_13_1	0	FP	76:2016|1166e2c7-c8cb-427a-a5e1-650edbb23cff	j	40.386829	770.000
	
R2_72_1	0	FP	76:308|1e70bbe6-ca84-4531-ac96-98a3eb73444a	x	0.000000	0.000
	
R1_41_1	0	FP	76:340|450444b4-d03c-4025-8101-4fe432d1aade	j	1205.611547	331.000
	
R2_42_1	0	FP	76:372|448b86c6-a74d-4e95-9c61-18d6468b61d0	o	285.300365	211.000
	
R2_6_1	0	FP	76:474|a19c3d36-3604-48c1-b813-1c75e364c118	j	621.462831	978.000
	
R2_41_1	0	FP	76:539|26b39e61-c7f2-44bb-9643-8f68c96e477e	j	222.115214	513.000
	
R2_6_1	0	FP	76:600|7c1c98bb-605d-4007-9b1f-69622b850c3d	j	305.007677	922.000
	
R2_38_3	0	FP	76:639|85d90ea7-3f99-4cf5-81c2-0678ce00c993	j	1293.631751	4965.000
	
R2_14_1	0	FP	76:642|5b45bbef-f467-485f-b77a-27b62cc181fa	j	3777.889744	11249.000
	
R2_14_1	0	FP	76:668|3f28d35b-84f4-45c0-a8d5-231adbb1d09a	j	4621.511398	18627.000
	
R2_14_1	0	FP	76:676|8cd53182-d5e8-46a2-81be-f49a00523409	j	4932.352569	18763.000
	
R2_65_1	0	FP	76:687|0f532432-f972-45c3-8f84-79ce67b37516	x	0.783963	3.000
	
R2_14_1	0	FP	76:695|1a2b96e4-db71-4bbd-9655-3a89a6c75314	j	5140.273172	18681.000
	
R2_7_2	0	FP	76:721|a21c1991-628d-4947-b1ff-4ff890e1217e	j	411.191077	1783.000
	
R1_31_2	0	FP	76:738|3a7fc172-9d07-44ac-b387-c4798d98934c	j	283.621333	1278.000
	
R1_11_1	0	FP	76:770|5b8a7891-a2d1-403d-a7f0-006b5c1f20cf	x	0.603598	3.000
	
R1_73_2	0	FP	76:814|775430d6-23e8-49ab-88cb-4a42a90857f6	o	212.465153	1412.000
	
R1_11_2	0	FP	76:824|6829a98f-f256-4de2-8441-3c090d9d22c7	j	1962.971429	10912.000
	
R1_11_2	0	FP	76:852|3becd415-7bec-4169-815f-50fc73720b78	j	1848.320395	11028.000
	
R1_11_2	0	FP	76:865|c4272a5e-9ec1-41f1-bf20-35d73a1533e4	j	1827.513787	11028.000
	
R2_154_2	0	FP	76:912|c82fee1d-2ed8-4488-8af2-4d9b827aa275	s	2.028701	13.000
	
R1_73_1	0	FP	76:915|685aa3b6-489b-4ed1-8b34-50fdf8fa2335	j	920.773710	6088.000
	
R1_92_1	0	FP	77:1015|2013a4b5-2bfa-430d-8b59-b9073f4b5aea	y	292.645047	2306.000
	
R1_92_1	0	FP	77:1078|b10db743-6498-4820-a820-dd2b31f808e1	y	274.480816	2340.000
	
R2_14_1	0	FP	77:1155|00462576-b8cd-4385-8d9e-ac808287ed17	j	728.344134	6770.000
	
R2_150_2	0	FP	77:1262|24b3391e-4796-4017-a841-2cf173e8d941	j	93.444150	986.000
	
R2_60_2	0	FP	77:1294|1f95bdbb-6b33-40e5-bf6c-85af4a6c026b	j	4.500714	48.000
	
R1_73_1	0	FP	77:1380|6d64a9da-35fa-4024-afc6-299c1ee1bff7	j	765.028418	5448.000
	
R1_73_1	0	FP	77:1444|0d0ba2ce-fe6b-4f19-a3b7-9b81e009c4e2	j	342.742106	4672.000
	
R2_150_2	0	FP	77:1599|5775af04-974c-4421-b9ed-f8332fc893e4	j	475.353479	6851.000
	
R2_60_2	0	FP	77:1723|ae13ad7e-9a5f-4362-a0eb-54f0e50843df	j	3.821524	62.000
	
R2_53_2	0	FP	77:1754|a94a64b5-fe31-4d40-bc5b-6a5c875d6a33	j	105.954710	1713.000
	
R2_72_3	0	FP	77:1765|e8de2680-774e-4034-b271-fa5784efe9f9	j	162.313113	2626.000
	
R2_45_2	0	FP	77:1801|5b794ab9-1d8a-4ad2-938c-272fb6726770	j	6.531808	111.000
	
R1_103_2	0	FP	77:1923|b42bec01-1327-4b70-b8fc-4b19906627da	j	167.903451	3032.000
	
R1_73_1	0	FP	77:1945|1eb8408b-091d-4d2d-90e7-bb0f28aec4ea	j	606.483839	11357.000
	
