Sequin	MixA	Type	Transcript	Classcode1	Classcode2	TPM	nbReads
novel	0	FP	62807941-22c7-41d3-b390-376ace06ba7a	novel_not_in_catalog	at_least_one_novel_splicesite	586.396018	851.000
novel	0	FP	62ccd37d-78f8-412b-8d6f-bd696371a1fc	novel_not_in_catalog	at_least_one_novel_splicesite	2627.373658	12176.000
novel	0	FP	6300b931-6029-4e0e-aa5a-2a003f93997f	novel_not_in_catalog	at_least_one_novel_splicesite	1391.839633	6127.000
novel	0	FP	6329eb1c-bea6-4bff-aa69-426591c51a62	novel_not_in_catalog	at_least_one_novel_splicesite	2603.780054	12243.000
novel	0	FP	6346dd86-a302-4543-941b-e3aa4f90a4c0	novel_not_in_catalog	at_least_one_novel_splicesite	10.378804	97.000
novel	0	FP	63d676e3-b194-44e8-b435-3c33f36a772c	novel_not_in_catalog	at_least_one_novel_splicesite	299.443235	4279.000
novel	0	FP	647f9188-d0ed-4c0b-9186-67ea7329bafd	novel_not_in_catalog	at_least_one_novel_splicesite	4171.422108	14085.000
novel	0	FP	64b104a6-a7a7-4870-a742-df6537f65f8e	novel_not_in_catalog	at_least_one_novel_splicesite	98.129510	863.000
novel	0	FP	64df07fe-30c9-4cc0-8683-6998f16713dc	novel_not_in_catalog	at_least_one_novel_splicesite	718.962170	5836.000
novel	0	FP	64f8fab5-ccea-43d9-a2c0-c5f3f20d6578	novel_not_in_catalog	at_least_one_novel_splicesite	720.581212	5884.000
novel	0	FP	65586486-a4d7-426c-9480-1f4a06d8c29c	novel_not_in_catalog	at_least_one_novel_splicesite	182.643290	751.000
novel	0	FP	659481c3-01a4-4f22-92e8-4aa3a9589c1d	antisense	multi-exon	0.369143	2.000
novel	0	FP	65f20d56-dc16-46fa-8231-21f09181c9c5	novel_not_in_catalog	at_least_one_novel_splicesite	317.272078	4985.000
novel	0	FP	6671bb43-c7e7-4617-8955-3f40e437d15d	novel_not_in_catalog	at_least_one_novel_splicesite	72.647350	246.000
novel	0	FP	66c10a0b-72cc-4a8f-b24a-b393c0a7fac4	novel_not_in_catalog	at_least_one_novel_splicesite	689.595431	2175.000
novel	0	FP	67159a3d-2a46-4c2c-8fe3-807b07ae57d5	novel_not_in_catalog	at_least_one_novel_splicesite	1045.912990	3228.000
novel	0	FP	6776a86c-4317-4c7f-a112-78bc48c4e0d8	antisense	multi-exon	0.000000	0.000
novel	0	FP	67bb6fbf-e4af-4cb8-9af3-df0b6ea6ad9f	novel_not_in_catalog	at_least_one_novel_splicesite	1064.258914	11872.000
novel	0	FP	67c2c6fb-7c5f-41ee-80bd-69a09fdca63f	novel_not_in_catalog	at_least_one_novel_splicesite	89.167885	955.000
novel	0	FP	67c37a45-1f78-4e88-9a8c-72175a60b398	novel_not_in_catalog	at_least_one_novel_splicesite	1455.832259	6127.000
novel	0	FP	67d43e6b-d86b-453a-b08a-cc389f51419e	novel_not_in_catalog	at_least_one_novel_splicesite	736.251294	5841.000
novel	0	FP	67dfa724-aba6-4230-984b-e20f728eb139	novel_not_in_catalog	at_least_one_novel_splicesite	8556.405607	1379.000
novel	0	FP	67f98ae5-ec88-4011-b970-27a85bd1919d	novel_not_in_catalog	at_least_one_novel_splicesite	678.679064	3920.000
novel	0	FP	689c44a1-46c2-4343-86cf-97e1d4917232	novel_not_in_catalog	at_least_one_novel_splicesite	2376.126318	12345.000
novel	0	FP	68b82783-fed6-480b-9eec-0cde5896ae77	antisense	multi-exon	0.186570	1.000
novel	0	FP	69966792-6640-404c-b0f9-095ca7d05613	novel_not_in_catalog	at_least_one_novel_splicesite	673.385584	3922.000
novel	0	FP	69c48e06-3b63-43ea-8783-59790a2ab25d	novel_not_in_catalog	at_least_one_novel_splicesite	4253.023293	12262.000
novel	0	FP	6a169b10-be97-4009-8e79-5dd81589386c	antisense	multi-exon	0.587830	6.000
novel	0	FP	6a62e968-7071-4b16-9455-7c18a5d73189	antisense	multi-exon	0.000000	0.000
novel	0	FP	6a928ab8-3300-4835-b86f-a6eecc8871b2	novel_not_in_catalog	at_least_one_novel_splicesite	61.731390	694.000
novel	0	FP	6a92e238-75d0-4156-85e5-6c24787f9e5c	genic	multi-exon	3223.068900	10228.000
novel	0	FP	6a99e9f4-9da0-4fc2-ac93-84672689d3d0	antisense	multi-exon	0.377226	2.000
novel	0	FP	6aba7509-1163-40f0-b97d-098267f096b3	novel_not_in_catalog	at_least_one_novel_splicesite	675.802469	3923.000
novel	0	FP	6aea0dd6-a21b-4790-8028-67174cae8aa3	novel_not_in_catalog	at_least_one_novel_splicesite	389.173061	1299.000
novel	0	FP	6b39a500-ff90-44de-9793-736a5c50cd1c	novel_not_in_catalog	at_least_one_novel_splicesite	45.398475	159.000
novel	0	FP	6b6cc4aa-24ef-4732-ab54-26997ff6503c	novel_not_in_catalog	at_least_one_novel_splicesite	942.693477	14383.000
novel	0	FP	6bad7b1a-916e-46ae-8e9f-000e0e007dc4	novel_not_in_catalog	at_least_one_novel_splicesite	317.390366	4993.000
novel	0	FP	6c279282-28fd-42ed-900a-7917c08c09a1	novel_not_in_catalog	at_least_one_novel_splicesite	174.595524	2799.000
novel	0	FP	6cbf0311-e453-4422-9ba2-6e15b4913e41	novel_not_in_catalog	at_least_one_novel_splicesite	231.740363	3251.000
novel	0	FP	6d077deb-485a-4df4-969d-77e901c155a2	antisense	multi-exon	0.000000	0.000
novel	0	FP	6d2ff59b-1ad0-4aec-9d16-612408854627	novel_not_in_catalog	at_least_one_novel_splicesite	216.587025	1339.000
novel	0	FP	6d90002c-a30a-4cbc-9193-e23c0504c353	novel_not_in_catalog	at_least_one_novel_splicesite	373.474317	1355.000
novel	0	FP	6db6883a-e32e-4336-96bf-86d1b5880087	novel_not_in_catalog	at_least_one_novel_splicesite	132.300864	224.000
novel	0	FP	6dd076eb-698a-4620-b934-48be4e69310f	novel_not_in_catalog	at_least_one_novel_splicesite	155.563861	1782.000
novel	0	FP	6e1dee5b-c888-44e2-a585-7080cd737b31	novel_not_in_catalog	at_least_one_novel_splicesite	530.219929	1857.000
novel	0	FP	6e710dba-6110-49b1-8aeb-f1f97c145428	novel_not_in_catalog	at_least_one_novel_splicesite	8.516558	22.000
novel	0	FP	6f1872a5-5241-4813-8655-324b32a368ab	novel_not_in_catalog	at_least_one_novel_splicesite	301.147802	944.000
novel	0	FP	6f632f8b-9e3c-4a67-a7c1-3c9d68562040	novel_not_in_catalog	at_least_one_novel_splicesite	236.112738	1944.000
novel	0	FP	6f769d8d-4c0a-45de-af20-eb2ca4b3ec65	novel_not_in_catalog	at_least_one_novel_splicesite	38.183424	447.000
novel	0	FP	6f8c950c-e848-492f-8021-3b5b6ce5d12e	novel_not_in_catalog	at_least_one_novel_splicesite	1217.739700	5231.000
novel	0	FP	6fcba454-3204-495d-b1f5-cb569f11fe22	antisense	multi-exon	0.370466	2.000
novel	0	FP	6fd0a0b7-e489-400f-b444-7280b2d6d819	novel_not_in_catalog	at_least_one_novel_splicesite	204.885309	1675.000
novel	0	FP	6ffb79f7-8fa4-4cbe-a4e7-e84830a47214	antisense	multi-exon	2.038511	27.000
novel	0	FP	700d88d1-1082-4d14-87d0-cdcde20dea03	novel_not_in_catalog	at_least_one_novel_splicesite	263.736255	3608.000
novel	0	FP	706beb86-85ea-493d-81fa-9dbc9bcc8d81	antisense	multi-exon	0.194286	1.000
novel	0	FP	7079b4f9-5a24-4732-8192-d3772b1487e8	novel_not_in_catalog	at_least_one_novel_splicesite	955.259538	6109.000
novel	0	FP	70bc0da3-c0b1-49c2-80aa-d7f0406262f6	novel_not_in_catalog	at_least_one_novel_splicesite	23.352005	298.000
novel	0	FP	712c938d-a887-46c4-8e52-0bcdbcce0b93	novel_not_in_catalog	at_least_one_novel_splicesite	231.759839	3258.000
novel	0	FP	715982c2-4760-42c6-b69e-7ff6a0fc240a	novel_not_in_catalog	at_least_one_novel_splicesite	192.688432	975.000
novel	0	FP	7168a4e8-2e57-46fc-b031-ff5e5cb5a0c0	novel_not_in_catalog	at_least_one_novel_splicesite	2599.473053	12097.000
novel	0	FP	7211261d-af19-4942-ab6e-f72b415c9e81	novel_not_in_catalog	at_least_one_novel_splicesite	11.696634	49.000
novel	0	FP	721b2e50-1854-48a9-bc41-83bf783d47eb	novel_not_in_catalog	at_least_one_novel_splicesite	317.942420	4974.000
novel	0	FP	72326df8-de7d-4ae9-ac77-35aff2711644	novel_not_in_catalog	at_least_one_novel_splicesite	4067.147198	11490.000
novel	0	FP	72368e7e-5de4-4026-ae11-d8b2ecc83c35	novel_not_in_catalog	at_least_one_novel_splicesite	4550.764066	12460.000
novel	0	FP	724aa50b-e19e-40ef-8df7-e68043dcdc7c	novel_not_in_catalog	at_least_one_novel_splicesite	723.906513	5624.000
novel	0	FP	730455cc-86d4-495f-aa8e-063328a6fe69	novel_not_in_catalog	at_least_one_novel_splicesite	2552.617412	13583.000
novel	0	FP	7304d6ba-062f-41c3-aac4-0e46ed028c74	novel_not_in_catalog	at_least_one_novel_splicesite	457.231377	1420.000
novel	0	FP	734db455-ad28-4db5-b482-9423064d77e0	novel_not_in_catalog	at_least_one_novel_splicesite	26.472515	429.000
novel	0	FP	7351d825-d89b-4d40-a37c-bda6b1503750	novel_not_in_catalog	at_least_one_novel_splicesite	201.973977	766.000
novel	0	FP	73589fea-7b82-4a77-8246-2b5ab5e8b39a	novel_not_in_catalog	at_least_one_novel_splicesite	202.271695	773.000
novel	0	FP	73906333-ddfb-49d9-a52e-afe6db486051	novel_not_in_catalog	at_least_one_novel_splicesite	682.976770	3925.000
novel	0	FP	73ae5512-c5d4-43ab-a81e-7c1e60237d42	antisense	multi-exon	1.351112	14.000
novel	0	FP	7406fb70-7e56-4062-aea0-2b99c52cfea7	antisense	multi-exon	0.510000	3.000
novel	0	FP	74887e85-5fc4-4be9-8e74-8cc039a07422	novel_not_in_catalog	at_least_one_novel_splicesite	201.857568	1619.000
novel	0	FP	74b7f01f-cec5-4728-aab7-219362a090aa	novel_not_in_catalog	at_least_one_novel_splicesite	273.270323	1121.000
novel	0	FP	74cb67f8-2e79-4269-bb74-47a1663018c5	novel_not_in_catalog	at_least_one_novel_splicesite	227.592256	3184.000
novel	0	FP	74fe5bb9-21d2-4f0a-b0ee-3d66596cf794	novel_not_in_catalog	at_least_one_novel_splicesite	320.167341	4761.000
novel	0	FP	751aa921-1e4e-408a-a2f7-9b91c7fcb7e5	novel_not_in_catalog	at_least_one_novel_splicesite	90.392719	955.000
novel	0	FP	752b2027-e03c-4bbb-8cf9-4b134c430676	novel_not_in_catalog	at_least_one_novel_splicesite	178.495850	1385.000
novel	0	FP	752fbaca-d992-4437-b336-3c60f2a9fabc	novel_not_in_catalog	at_least_one_novel_splicesite	2276.098896	13587.000
novel	0	FP	7533f763-4442-48e0-ba12-162a3900aab9	novel_not_in_catalog	at_least_one_novel_splicesite	1443.265005	6116.000
novel	0	FP	7536b68d-54d3-43fd-bf17-6ffae438811a	novel_not_in_catalog	at_least_one_novel_splicesite	271.524649	3817.000
novel	0	FP	7543b361-dd5f-462a-9517-d7187cad5bd0	novel_not_in_catalog	at_least_one_novel_splicesite	686.690912	2312.000
novel	0	FP	756525c6-c3b2-42bd-8490-4e768bf56d29	novel_not_in_catalog	at_least_one_novel_splicesite	689.866654	10065.000
novel	0	FP	762d24ed-a911-4563-acc5-62610d6d91b1	novel_not_in_catalog	at_least_one_novel_splicesite	263.908739	3138.000
novel	0	FP	764332b4-a890-4cd7-918f-34eb2163909c	novel_not_in_catalog	at_least_one_novel_splicesite	344.448013	2686.000
novel	0	FP	767dd551-5228-4354-8f26-d4fc2ba03126	antisense	multi-exon	0.000000	0.000
novel	0	FP	76eea1f0-7ab4-4e1a-a03d-d37b19158f5a	novel_not_in_catalog	at_least_one_novel_splicesite	749.618774	5802.000
novel	0	FP	76f6288e-2434-4432-a8b4-f7ab644878f6	genic	multi-exon	1579.208408	10909.000
novel	0	FP	7748829c-93ab-433f-b727-9f994cad84b6	novel_not_in_catalog	at_least_one_novel_splicesite	311.097477	1529.000
novel	0	FP	775e87e6-4e32-41f7-b526-3a2593b823f2	novel_not_in_catalog	at_least_one_novel_splicesite	220.567383	1338.000
novel	0	FP	777d430d-9ac6-460e-9637-386bb3880305	novel_not_in_catalog	at_least_one_novel_splicesite	218.702811	2975.000
novel	0	FP	778ce794-43b4-4363-b603-dbbf7216a57d	novel_not_in_catalog	at_least_one_novel_splicesite	26.456719	429.000
novel	0	FP	778e3f53-fa54-408f-8315-16211c86d6c1	novel_not_in_catalog	at_least_one_novel_splicesite	616.017182	2825.000
novel	0	FP	77f1641f-5bb2-49cf-8657-f790010beef2	genic	multi-exon	1491.573506	8139.000
novel	0	FP	78362602-da3d-4736-8468-a7dbd1b16524	novel_not_in_catalog	at_least_one_novel_splicesite	4204.239898	12040.000
novel	0	FP	7868ff3e-fc48-49c1-ac1b-1547b835cc17	novel_not_in_catalog	at_least_one_novel_splicesite	33.126399	233.000
novel	0	FP	78aad3c9-8b43-4081-98c2-0e606e721a57	novel_not_in_catalog	at_least_one_novel_splicesite	1065.376141	11936.000
novel	0	FP	7909e735-cfdf-4efb-adbd-d40ba724e139	novel_not_in_catalog	at_least_one_novel_splicesite	699.652866	3547.000
novel	0	FP	793d0066-52e5-44f8-a889-b74fce930eb8	novel_not_in_catalog	at_least_one_novel_splicesite	1501.544114	6116.000
novel	0	FP	797277d7-3a7e-4bbf-bc4c-c3d27e2e6abe	novel_not_in_catalog	at_least_one_novel_splicesite	166.018735	2170.000
novel	0	FP	7993ab02-52f9-4eba-bce0-cdd4b9ec6563	novel_not_in_catalog	at_least_one_novel_splicesite	417.623825	1697.000
novel	0	FP	79e3f056-26cc-4205-9133-5a6d7f445b9c	novel_not_in_catalog	at_least_one_novel_splicesite	186.863496	2475.000
novel	0	FP	7a0ade1b-2181-4733-b137-537bf3cede71	novel_not_in_catalog	at_least_one_novel_splicesite	271.530950	1127.000
novel	0	FP	7a311ba4-f3b4-424a-91c3-8f3af75f2ebe	novel_not_in_catalog	at_least_one_novel_splicesite	804.131306	3252.000
novel	0	FP	7a5cd84b-58b0-4455-b6ca-f8224c1d25bb	antisense	multi-exon	0.461429	2.000
novel	0	FP	7a9bf927-3aa6-422c-b3b5-60cbaa3dd59c	antisense	multi-exon	2.465146	28.000
novel	0	FP	7b05a42a-3629-459a-ab84-1a67f31af951	novel_not_in_catalog	at_least_one_novel_splicesite	156.070354	2348.000
novel	0	FP	7b1ee75a-ee20-4027-841f-56493ec7cd05	novel_not_in_catalog	at_least_one_novel_splicesite	676.088877	5331.000
novel	0	FP	7b585cc5-1de9-4b3d-8f0f-1d278e2f3ba7	genic	multi-exon	3013.847833	11022.000
novel	0	FP	7b6601bd-dce3-4335-8114-d00fd2ea074b	novel_not_in_catalog	at_least_one_novel_splicesite	185.853073	1906.000
novel	0	FP	7bf4b23c-f7b0-4e9b-9f01-4d0d49c816a7	novel_not_in_catalog	at_least_one_novel_splicesite	101.109015	1617.000
novel	0	FP	7c05858b-257c-48d4-a2fc-ccaca78802bc	novel_not_in_catalog	at_least_one_novel_splicesite	1364.842744	6127.000
novel	0	FP	7c58c754-a5a8-491b-ba49-7c1d027f6438	novel_not_in_catalog	at_least_one_novel_splicesite	519.581243	2242.000
novel	0	FP	7cc0f933-4420-41be-b18e-bed8b2744654	novel_not_in_catalog	at_least_one_novel_splicesite	229.830946	1979.000
novel	0	FP	7ccd2ee0-4ca2-4ccf-92e0-3406b9a576a2	novel_not_in_catalog	at_least_one_novel_splicesite	240.835261	1899.000
novel	0	FP	7ce21c4b-dec0-4420-9cf8-603455da478d	novel_not_in_catalog	at_least_one_novel_splicesite	996.686206	15120.000
novel	0	FP	7cea8f18-ac46-4de7-8f47-9e6d2251bbcd	novel_not_in_catalog	at_least_one_novel_splicesite	1075.920465	12127.000
novel	0	FP	7cff4d46-a556-4906-b81b-6ad70ae6cd3e	novel_not_in_catalog	at_least_one_novel_splicesite	667.565521	9604.000
novel	0	FP	7d08a55d-7236-4b29-9132-6fcdaf4c5fe1	novel_not_in_catalog	at_least_one_novel_splicesite	179.127956	2837.000
novel	0	FP	7d42d261-0ff1-4f6f-af20-76e6b51531a9	novel_not_in_catalog	at_least_one_novel_splicesite	223.060834	3399.000
novel	0	FP	7d5f8318-2ef1-4fa9-a385-14c6ed082281	novel_not_in_catalog	at_least_one_novel_splicesite	136.565091	547.000
novel	0	FP	7d8da355-d6d4-4b2d-a0aa-77c12c047c01	novel_not_in_catalog	at_least_one_novel_splicesite	1002.654385	3240.000
novel	0	FP	7d963c86-6d2e-4c1b-a16c-108c2efa1a47	novel_not_in_catalog	at_least_one_novel_splicesite	64.498831	478.000
novel	0	FP	7e0730e3-4b3a-4746-b108-eea9dd59ea73	novel_not_in_catalog	at_least_one_novel_splicesite	684.539862	3881.000
novel	0	FP	7e0beac0-6008-4052-a020-bf7f2d787504	antisense	multi-exon	1.173520	13.000
novel	0	FP	7e0e836e-1ff6-4e4b-b5a4-a9943b9b314f	novel_not_in_catalog	at_least_one_novel_splicesite	4252.771458	12467.000
novel	0	FP	7e26f27a-a7a1-4f1c-8a56-b1a8e60cd159	novel_not_in_catalog	at_least_one_novel_splicesite	487.614055	2623.000
novel	0	FP	7e8cf31d-80c1-4093-9a85-edef0d8dfd76	novel_not_in_catalog	at_least_one_novel_splicesite	221.735245	2540.000
novel	0	FP	7ea1e3ca-5aea-4630-837a-19ab3875b6ad	novel_not_in_catalog	at_least_one_novel_splicesite	1065.237676	11852.000
novel	0	FP	7ea63f94-75bf-4ed0-8a69-fe3690338d31	novel_not_in_catalog	at_least_one_novel_splicesite	893.896379	8510.000
novel	0	FP	7ed85f73-4e8d-4d4b-aafa-e4e73c89b83f	novel_not_in_catalog	at_least_one_novel_splicesite	214.412014	1338.000
novel	0	FP	7eeae8be-28c2-4634-928f-7da440a6a43d	novel_not_in_catalog	at_least_one_novel_splicesite	179.347073	2837.000
novel	0	FP	7f0205d3-c2d7-493d-a17a-8f6b6943d4ad	novel_not_in_catalog	at_least_one_novel_splicesite	573.129959	7519.000
novel	0	FP	7f07ac22-9fcc-481a-a78c-abcf149e933c	novel_not_in_catalog	at_least_one_novel_splicesite	720.271319	3547.000
novel	0	FP	7fecf899-debb-49ee-89af-7bd4f63fcba5	novel_not_in_catalog	at_least_one_novel_splicesite	318.158138	5002.000
novel	0	FP	8034f689-ec3e-4539-ad5f-1ca27acc83e8	novel_not_in_catalog	at_least_one_novel_splicesite	721.179668	5854.000
novel	0	FP	8064467f-25df-474e-a9ba-a5f66fe3603d	novel_not_in_catalog	at_least_one_novel_splicesite	752.941200	5835.000
novel	0	FP	80932d4f-426a-4c2b-b234-dc13ab124b36	novel_not_in_catalog	at_least_one_novel_splicesite	578.816285	2156.000
novel	0	FP	80f472ce-3f19-4832-8128-ceafdc57bd2c	novel_not_in_catalog	at_least_one_novel_splicesite	384.997143	1516.000
novel	0	FP	81b76983-6558-44e7-9abe-4502d0ccfe28	novel_not_in_catalog	at_least_one_novel_splicesite	211.976902	2984.000
novel	0	FP	81fe6458-4761-4af8-abcb-087e502ff9fc	novel_not_in_catalog	at_least_one_novel_splicesite	696.665478	2231.000
novel	0	FP	8239d78b-6c31-42ff-b692-0ce5e0aa59a3	novel_not_in_catalog	at_least_one_novel_splicesite	2435.076016	12345.000
novel	0	FP	825228cd-142e-4042-8089-d0c30ec680fb	novel_not_in_catalog	at_least_one_novel_splicesite	724.146786	5780.000
novel	0	FP	825bd0ff-9b51-45da-bddb-7ce6c2f77fe9	novel_not_in_catalog	at_least_one_novel_splicesite	703.681577	3547.000
novel	0	FP	82bf6403-60ad-493c-ab48-829b2a5bf85a	novel_not_in_catalog	at_least_one_novel_splicesite	757.075320	5618.000
novel	0	FP	830940d9-7e00-4f98-b8d4-712f4532ca37	novel_not_in_catalog	at_least_one_novel_splicesite	501.896539	3637.000
novel	0	FP	8356cf31-d53f-4e50-80d0-3bc6444d7fcc	genic	multi-exon	1634.137395	10909.000
novel	0	FP	835c69e4-1fd7-4fbb-ab97-21f78c2284e6	novel_not_in_catalog	at_least_one_novel_splicesite	923.193183	14541.000
novel	0	FP	83604669-85b8-4811-9b03-cc37c1e61958	antisense	multi-exon	0.000000	0.000
novel	0	FP	836af091-ab51-467e-a2b6-e8e62f558ba8	novel_not_in_catalog	at_least_one_novel_splicesite	581.433671	2177.000
novel	0	FP	8394db55-bf5e-4c12-8635-596c8e779714	novel_not_in_catalog	at_least_one_novel_splicesite	318.359147	4999.000
novel	0	FP	83a87821-9e79-4d6e-ba66-22ed3b03c970	antisense	multi-exon	0.000000	0.000
novel	0	FP	83f49aeb-a420-47ac-9e57-c561b88c1a00	novel_not_in_catalog	at_least_one_novel_splicesite	957.273092	6020.000
novel	0	FP	8429e420-994e-4948-85f4-b78c608b5085	novel_not_in_catalog	at_least_one_novel_splicesite	2557.455258	13584.000
novel	0	FP	8432791e-ec09-49ef-9855-20e03b13c45f	novel_not_in_catalog	at_least_one_novel_splicesite	223.126459	3400.000
novel	0	FP	84ece4b6-7b3f-463e-8bf9-001eea22ef83	novel_not_in_catalog	at_least_one_novel_splicesite	26.488328	429.000
novel	0	FP	84ecf7d9-7f80-4814-a9db-a57cc03f2d40	antisense	multi-exon	0.344534	1.000
novel	0	FP	856a19eb-6ec8-4d70-8c51-e91bd26eb62d	novel_not_in_catalog	at_least_one_novel_splicesite	240.750194	1896.000
novel	0	FP	85dfcf02-255e-43ef-8bdd-f99def64302f	novel_not_in_catalog	at_least_one_novel_splicesite	759.748319	5851.000
novel	0	FP	861fef11-320b-4c51-b71a-ac62bcc0246f	novel_not_in_catalog	at_least_one_novel_splicesite	735.377125	5706.000
novel	0	FP	86440080-a368-4caa-af48-ff849880cf75	novel_not_in_catalog	at_least_one_novel_splicesite	1436.025017	6127.000
novel	0	FP	8646f8b8-ff8e-4907-8ef4-dbf82eae096b	novel_not_in_catalog	at_least_one_novel_splicesite	680.821759	2312.000
novel	0	FP	86638e59-2b32-4ab8-b15d-c75101ac8dc3	novel_in_catalog	combination_of_known_junctions	979.630863	14975.000
novel	0	FP	86851ba9-fd60-4dd1-a74e-4dcd857c4d11	novel_not_in_catalog	at_least_one_novel_splicesite	972.901972	6203.000
novel	0	FP	868a0ff1-6c4c-4611-94bd-97d427622042	novel_not_in_catalog	at_least_one_novel_splicesite	298.769054	1532.000
novel	0	FP	877d748f-df95-4286-b699-f1d0e369b06b	novel_not_in_catalog	at_least_one_novel_splicesite	102.280886	1706.000
novel	0	FP	87bb5ef5-1195-41f4-a556-bf77660af8c2	novel_not_in_catalog	at_least_one_novel_splicesite	598.559217	2577.000
novel	0	FP	884d1545-3f8b-439c-a335-14f04c709ea5	novel_not_in_catalog	at_least_one_novel_splicesite	89.722920	954.000
novel	0	FP	8865c844-05bd-4fb3-ab54-50acff27ab37	antisense	multi-exon	1.232311	8.000
novel	0	FP	8869699f-1b79-4b8f-8775-233f27c97f79	antisense	multi-exon	2.697287	25.000
novel	0	FP	88d92bb0-eb5b-46dd-a963-151082afa647	novel_not_in_catalog	at_least_one_novel_splicesite	1062.567655	3228.000
novel	0	FP	89062906-8777-452e-a853-333e6cb80bfc	novel_not_in_catalog	at_least_one_novel_splicesite	318.354049	5002.000
novel	0	FP	890cd6df-29f6-46ca-bea9-90f12f87c781	novel_not_in_catalog	at_least_one_novel_splicesite	558.667614	854.000
novel	0	FP	89549786-75bd-49b8-8020-d31e51ddc47e	novel_not_in_catalog	at_least_one_novel_splicesite	557.889065	2186.000
novel	0	FP	89ecc274-fa15-4659-a1eb-ddd879007517	genic	multi-exon	1843.511364	10755.000
novel	0	FP	89f3903d-255d-4619-844b-46b4f9b859fe	novel_not_in_catalog	at_least_one_novel_splicesite	879.755626	9201.000
novel	0	FP	8a060b6e-4947-4f22-b63f-6c77d38c4ac9	novel_not_in_catalog	at_least_one_novel_splicesite	192.309326	774.000
novel	0	FP	8a377178-fb89-41c0-8078-92b41d1b9fd3	novel_not_in_catalog	at_least_one_novel_splicesite	90.132988	954.000
novel	0	FP	8a984a7b-700a-4e4f-bfc1-b26b1ca35e02	novel_not_in_catalog	at_least_one_novel_splicesite	3.082953	19.000
novel	0	FP	8aab1743-a07f-4ec2-8a35-5cf4360a1e32	novel_not_in_catalog	at_least_one_novel_splicesite	241.427722	1899.000
novel	0	FP	8abeeb75-b354-4159-beec-2433b4a011b4	novel_not_in_catalog	at_least_one_novel_splicesite	192.532170	2999.000
novel	0	FP	8ad4d650-2c07-4f44-aeea-a9de4e3a57c7	novel_not_in_catalog	at_least_one_novel_splicesite	99.225649	648.000
novel	0	FP	8b3dfbaa-2bf9-4162-aa0f-c26fc991c94a	novel_not_in_catalog	at_least_one_novel_splicesite	219.383654	3101.000
novel	0	FP	8b4ede40-c8da-4888-bb41-f1eb45ae9217	novel_not_in_catalog	at_least_one_novel_splicesite	178.148520	2837.000
novel	0	FP	8b52f0e5-ed2d-4efa-8f96-2d5ad3174e67	novel_not_in_catalog	at_least_one_novel_splicesite	977.394005	15007.000
novel	0	FP	8b534283-7374-439f-9e6b-96b90babbe54	novel_not_in_catalog	at_least_one_novel_splicesite	310.563142	643.000
novel	0	FP	8b571ddd-0453-4274-abe5-276e318df3c3	novel_not_in_catalog	at_least_one_novel_splicesite	89.968512	954.000
novel	0	FP	8b93cf38-3fa2-4a57-82f7-e0b4bd8da7a8	novel_not_in_catalog	at_least_one_novel_splicesite	517.072972	1896.000
novel	0	FP	8c4a7f6e-8cd6-44b6-a0fe-083a982c3d54	novel_not_in_catalog	at_least_one_novel_splicesite	118.635754	1429.000
novel	0	FP	8c751f16-5fa5-4965-9363-d05c6b258048	novel_not_in_catalog	at_least_one_novel_splicesite	1062.491082	11842.000
novel	0	FP	8c8fe4e4-11be-4052-9404-8fde93b0a507	novel_not_in_catalog	at_least_one_novel_splicesite	240.160120	1896.000
novel	0	FP	8d00fbec-ac49-4a28-b004-9a8504671ba2	novel_not_in_catalog	at_least_one_novel_splicesite	401.868586	2049.000
novel	0	FP	8d51551c-1ef6-47a7-9267-0f0c8e583ba3	novel_not_in_catalog	at_least_one_novel_splicesite	274.632273	3866.000
novel	0	FP	8e557b1d-6446-4c2b-8e15-5668798fc8e2	novel_not_in_catalog	at_least_one_novel_splicesite	223.660034	3380.000
novel	0	FP	8f2fc96c-d12c-46e6-8299-086e3c7b4ca3	novel_not_in_catalog	at_least_one_novel_splicesite	571.255934	2161.000
novel	0	FP	8f41a3c3-64cc-4fd9-9c2d-3233afbc17f4	novel_not_in_catalog	at_least_one_novel_splicesite	178.393657	2834.000
novel	0	FP	8fd69791-35d0-49e4-ae0b-a8386ac38cf6	novel_not_in_catalog	at_least_one_novel_splicesite	2434.484260	12342.000
novel	0	FP	9026bd95-00c4-44f9-b80c-a71c847c418a	novel_not_in_catalog	at_least_one_novel_splicesite	2332.640628	13586.000
novel	0	FP	9084068b-b026-4e27-883d-970d25b5106c	novel_not_in_catalog	at_least_one_novel_splicesite	784.609394	8464.000
novel	0	FP	909e4430-5a87-4f7d-8406-5b09251774fe	novel_not_in_catalog	at_least_one_novel_splicesite	3977.949935	14086.000
novel	0	FP	90d8a7f2-72ee-4c39-9c30-50bde94bd76f	antisense	multi-exon	1.510284	16.000
novel	0	FP	910d5efe-c886-43a7-94c7-20da07913343	novel_not_in_catalog	at_least_one_novel_splicesite	750.517390	5838.000
novel	0	FP	9112553e-3d6b-45b4-a6e5-c037a2d446e8	novel_not_in_catalog	at_least_one_novel_splicesite	3.564140	10.000
novel	0	FP	911dba2a-3f96-4231-87e5-4d5fe693c4bc	novel_not_in_catalog	at_least_one_novel_splicesite	318.379601	4987.000
novel	0	FP	913b8a80-2739-4e87-a82b-9e110d550315	novel_not_in_catalog	at_least_one_novel_splicesite	441.535579	1713.000
