Sequin	MixA	Type	Transcript	Classcode	TPM	nbReads
R2_150_2	0	FP	8f2fc96c-d12c-46e6-8299-086e3c7b4ca3	j	571.255934	2161.000	
R1_73_1	0	FP	8f41a3c3-64cc-4fd9-9c2d-3233afbc17f4	j	178.393657	2834.000	
R1_11_2	0	FP	8fd69791-35d0-49e4-ae0b-a8386ac38cf6	j	2434.484260	12342.000	
R2_154_1	0	FP	9026bd95-00c4-44f9-b80c-a71c847c418a	j	2332.640628	13586.000	
R2_72_3	0	FP	9084068b-b026-4e27-883d-970d25b5106c	j	784.609394	8464.000	
R2_14_1	0	FP	909e4430-5a87-4f7d-8406-5b09251774fe	j	3977.949935	14086.000	
R2_72_3	0	FP	90d8a7f2-72ee-4c39-9c30-50bde94bd76f	s	1.510284	16.000	
R2_14_1	0	FP	910d5efe-c886-43a7-94c7-20da07913343	j	750.517390	5838.000	
R2_26_1	0	FP	9112553e-3d6b-45b4-a6e5-c037a2d446e8	j	3.564140	10.000	
R1_103_2	0	FP	911dba2a-3f96-4231-87e5-4d5fe693c4bc	j	318.379601	4987.000	
R2_42_1	0	FP	913b8a80-2739-4e87-a82b-9e110d550315	j	441.535579	1713.000	
R1_103_2	0	FP	9162c626-3fd1-4b22-805a-d95896131050	j	318.295462	4998.000	
R2_26_1	0	FP	91e813cd-ce78-493c-b00c-d94333bd3425	j	2.335247	23.000	
R2_72_3	0	FP	927d822d-c78e-4e4b-89de-ab8995d7eb0c	j	781.682284	11155.000	
R2_7_2	0	FP	9293da91-0339-4e49-915b-73400953eb21	j	514.043986	1865.000	
R2_53_2	0	FP	930db77a-c891-472d-8e0e-25b6d4abef5a	j	69.975022	262.000	
R2_72_3	0	FP	93486852-9030-46de-a5f5-e5b4bc414ed1	s	2.445856	27.000	
R1_73_1	0	FP	935fa239-63bb-48e2-93c5-ffaf9f145d94	j	160.430018	1518.000	
R1_103_2	0	FP	93626743-4f86-4e15-8ce4-99a614fd7890	j	317.013227	4984.000	
R2_14_1	0	FP	93731ac4-abf5-4c9b-9248-2a8f08355f34	j	3407.994525	11804.000	
R2_41_1	0	FP	939ad3d3-ede0-4417-85a7-977fa7878a40	j	684.723316	2312.000	
R2_7_1	0	FP	93b290ca-6f5b-40b9-a0c3-2df73905a806	s	1.451686	5.000	
R2_72_1	0	FP	93fbcb6b-80a3-48fc-9aa0-56a9957e93da	x	2.271649	30.000	
R1_103_2	0	FP	9427eba3-bf34-4eff-b6f8-2c637e256ab3	j	319.878225	4995.000	
R2_7_2	0	FP	9434fe42-685f-4b50-816a-a1545162a2d5	j	174.342254	280.000	
R2_7_2	0	FP	948a7253-52a9-46ae-8a58-3992dfdc33d1	j	219.383654	3101.000	
R2_27_1	0	FP	94dea522-3397-425f-9c43-fe8eb53b1f1b	j	8.420122	69.000	
R1_11_2	0	FP	95e9ebf9-816a-448a-ae71-fbb53459f525	j	2389.668900	12346.000	
R2_53_2	0	FP	960b3081-510c-4d6a-a3b2-82dd50f0322f	j	234.111586	3282.000	
R1_11_2	0	FP	962aee94-7cea-41dc-99c5-8251eed36aa4	j	2479.032512	12328.000	
R2_38_3	0	FP	96c9c329-860f-4830-b3cd-b19f93600519	j	703.842195	3541.000	
R2_14_1	0	FP	97737a55-7eee-4bd3-a3d1-008173267209	j	745.313911	5848.000	
R2_14_3	0	FP	97bbd4e7-b48d-49ad-8d29-22081f4950cd	j	466.965942	759.000	
R2_14_1	0	FP	97e44915-38ab-4ced-8d4b-78eef69a92f1	s	0.000000	0.000	
R1_103_2	0	FP	97f24c33-52d4-43eb-b100-8cbb62975878	j	316.762915	4977.000	
R1_73_1	0	FP	97fe5038-0dd2-4bf6-b59e-633c6ff9010b	j	150.326167	1738.000	
R2_154_2	0	FP	9840f3c1-deca-45a1-94e7-e0b6e0fe6a5c	s	0.393004	2.000	
R2_72_3	0	FP	988cef8a-85dc-4839-8a0e-8742f212831d	j	763.316742	8286.000	
R2_42_1	0	FP	9911d444-22eb-4752-85e4-1bab89abb9e1	j	90.310017	955.000	
R2_14_1	0	FP	994f21e8-120c-4640-a426-24895a65e08b	j	4574.965077	12482.000	
R1_11_2	0	FP	996a272b-5433-44bc-af63-e2afeae82224	j	2545.032873	12213.000	
R2_53_2	0	FP	99ed7d6c-1492-42b5-97f8-ae65f8ba71b6	j	207.941130	3406.000	
R2_41_1	0	FP	9a2aeb3f-982a-44b9-b603-ada54684e914	j	32.087896	416.000	
R1_92_1	0	FP	9a94b97e-fdef-4f41-85dd-6bcc4c602ad0	j	119.280438	487.000	
R1_31_2	0	FP	9a95bc74-95bc-4425-93d1-bf296bace771	j	203.547926	770.000	
R2_72_3	0	FP	9aad3f21-4aae-4d5a-9af8-508a96347279	j	978.357472	14965.000	
R2_26_1	0	FP	9abaf64c-953f-4f7a-8d6a-1830a48f5adb	j	160.270848	383.000	
R2_41_1	0	FP	9ad8de5f-88f8-4a3c-8334-af45e30fe52c	j	701.917772	2112.000	
R1_103_2	0	FP	9b0166ad-0051-497e-a74f-98cade6b279b	j	317.653950	4991.000	
R2_14_1	0	FP	9b0e664b-d444-4590-bcb9-3b53c179a478	j	907.438247	6049.000	
R2_150_2	0	FP	9b14ce6c-e720-431a-b9f2-d19d770ce758	j	572.864447	2156.000	
R1_103_2	0	FP	9b20f87c-6549-4ffd-a976-02aeecd85859	j	317.785985	4990.000	
R2_72_3	0	FP	9b3107c6-195e-4ce5-ac1a-eefe4f7ba127	j	576.125750	6895.000	
R2_72_1	0	FP	9b348a0f-b12c-49e8-8943-5c64883f7aec	x	1.658586	22.000	
R2_38_3	0	FP	9b5df383-3f5b-4182-a9f3-2e9743440b05	j	703.659015	3472.000	
R2_53_2	0	FP	9ba454b1-0849-4f13-abf0-473112b4cefd	j	234.597294	3282.000	
R2_154_1	0	FP	9bd5dd5e-c1a0-42fa-9f4f-e725b2501755	j	2596.296901	13514.000	
R2_72_3	0	FP	9beda516-50fd-4439-a4a2-e2583cacb838	j	1069.081007	12143.000	
R2_32_2	0	FP	9c4d2839-1a60-412d-a517-5f63dbe114d4	j	20.429625	118.000	
R1_73_1	0	FP	9c5fe35e-9c95-4f4a-96f0-a92c08822493	j	173.910398	2751.000	
R2_72_3	0	FP	9c8d2efb-a6cf-44af-8d5a-62f4f93af847	j	997.440898	15199.000	
R2_73_2	0	FP	9c9e3b3b-5d10-4e8d-9f0c-32f1a300cc03	j	0.344862	7.000	
R2_14_1	0	FP	9cd0a891-37a4-4d1a-9440-a4073f380a19	j	4530.123361	12272.000	
R2_65_1	0	FP	9cf42e58-1105-4df6-8231-6ca282cd8ab1	o	1670.451559	10909.000	
R2_26_1	0	FP	9cfab075-45fa-4474-8668-36a5ba3abaf5	j	52.359338	501.000	
R2_72_3	0	FP	9cfe3b5c-aad0-425d-b816-2250ee6d0bca	j	484.563487	3352.000	
R1_73_1	0	FP	9d1f829a-6d49-492f-89db-03711f140c30	j	243.844254	913.000	
R2_46_1	0	FP	9d25775f-b1b9-4e7d-9a77-e9e0ce5f9a98	j	101.110376	1618.000	
R2_72_3	0	FP	9db931c1-35b7-42de-9172-52dc1aa59c4b	j	959.790499	14746.000	
R1_14_1	0	FP	9dba9714-ab38-4b4a-a3af-1bb8886c9ca5	o	3050.253183	12129.000	
R2_72_3	0	FP	9dc4c7df-3e01-40f4-ae25-c441060816ce	j	98.438144	560.000	
R2_65_1	0	FP	9dd8e9c5-2ce6-409c-bf34-25be41a6dbc3	x	0.000000	0.000	
R2_65_1	0	FP	9de2b422-9569-49e5-ba46-07c43f9854ca	x	0.000000	0.000	
R2_14_1	0	FP	9e5505f2-34a1-450a-b8f6-493df582b9e2	j	735.949735	5625.000	
R2_154_2	0	FP	9fca6467-f09f-4511-9662-584b38da36c0	s	0.352765	2.000	
R2_72_3	0	FP	9fdb16b3-32e4-46e3-8caf-f38e26f5eefd	j	1067.522448	12053.000	
R1_11_2	0	FP	9fefefb3-ed6c-496a-b783-1184fbbf2fc1	j	1445.860805	6127.000	
R2_154_2	0	FP	9ff38b43-a228-472f-b021-2317e1dcad39	o	2298.038470	10672.000	
R2_72_3	0	FP	a0094252-7fd9-496c-96d8-70bbf20c2354	j	1044.429546	11863.000	
R1_13_2	0	FP	a011e1e4-15e4-405e-a1c9-b8fba3e454fb	j	12.352787	49.000	
R2_14_1	0	FP	a050eb56-f169-4d10-8112-4dabf11d1a64	j	407.360199	1005.000	
R2_154_2	0	FP	a078a522-a626-4268-a4cd-aea9a2cf0106	j	0.360140	2.000	
R1_14_1	0	FP	a08dbc1b-20fe-409e-8d46-a24f87617cb9	o	3430.077115	11615.000	
R2_14_1	0	FP	a09a55ce-68ec-4465-889d-0c28f73a09b4	j	4179.690528	11444.000	
R1_11_2	0	FP	a0d7389b-3fd1-4dbc-b4e2-b2efa853f1e6	j	1455.832259	6127.000	
R2_150_2	0	FP	a13c8eac-e659-42b5-a32f-725f46b3ddbf	j	137.676683	1007.000	
R1_22_1	0	FP	a15d6ac5-cc14-49db-96d0-d04a8fc9a645	j	459.110927	3438.000	
R2_72_3	0	FP	a17f1086-1da2-43a5-98e4-ec41774c4594	j	1032.727539	11830.000	
R2_72_3	0	FP	a2520884-7fca-4090-a2c6-1681b4131974	j	643.946089	1489.000	
R2_154_2	0	FP	a2aabf32-69f8-41d9-9801-db5a61eda97f	x	0.378608	2.000	
R2_154_2	0	FP	a2f9ebd7-244d-4f34-a2cd-ededdb282fdd	s	0.375173	2.000	
R1_103_2	0	FP	a2fb3e50-d4f7-4110-abd5-af32d6791e54	j	318.343872	5008.000	
R1_14_1	0	FP	a3bcdd3d-7bbb-4d33-8d2b-88347e06932a	x	0.319013	1.000	
R1_73_1	0	FP	a3d22e40-dd95-4712-82b1-77816fd4a8ba	j	178.113762	2833.000	
R2_14_1	0	FP	a43d1a06-f423-4c79-ae8c-e2505ad6e606	j	906.649012	6149.000	
R2_14_1	0	FP	a4439391-f5b0-46e0-8da3-959cf35227cb	j	736.044858	5583.000	
R1_11_2	0	FP	a4af3c40-390e-4869-8c18-3d724697ed2a	j	1441.625495	6123.000	
R2_72_3	0	FP	a4dd638e-255e-4921-b1e8-86bb16d732f1	j	661.531366	9786.000	
R2_53_2	0	FP	a4f78dea-f7b5-486f-9a42-8e9692174e23	j	209.716932	3429.000	
R2_24_1	0	FP	a5dada81-8275-4ff8-af98-be60c36e230c	j	1.828859	62.000	
R2_72_3	0	FP	a5dbf34f-2297-4708-b493-7a9bf9920619	j	508.640250	1870.000	
R2_72_3	0	FP	a5f8f5fd-e7f2-44fc-a2cd-a01778a48e5e	s	1.766044	19.000	
R2_38_3	0	FP	a5ff1a9f-5da6-46be-8d95-e8d1f3f13d50	j	1025.896653	3196.000	
R2_41_1	0	FP	a60e6eea-b070-4064-8e45-ef17564fc220	j	665.650244	2312.000	
R2_14_1	0	FP	a6151488-0a5b-45d3-86cc-b27bfed7b7de	j	749.294624	5698.000	
R2_72_3	0	FP	a66aef0f-1729-4381-a2f5-b589c4e69cb6	j	585.706957	2805.000	
R2_7_2	0	FP	a67a4a99-fdad-438e-8a96-6d6596ef5439	j	527.590589	1858.000	
R2_24_1	0	FP	a68bc9cc-7a70-4af8-920b-7db586d44c51	j	1.364990	36.000	
R2_46_1	0	FP	a6c8eb92-59bb-47b9-a354-84e24614d96e	j	60.064691	394.000	
R2_154_2	0	FP	a6dd3129-5ede-43d6-9ec2-ea0db3d80b80	s	0.371131	2.000	
R1_103_2	0	FP	a71316ff-a345-40ad-942e-50f2c5602351	j	318.565886	4993.000	
R2_154_1	0	FP	a728c221-e0a9-43a1-b68f-ee25b65a95f7	j	2806.235871	13385.000	
R2_72_3	0	FP	a7763c9f-a1ef-43e1-b56b-da6f5b564264	j	545.797193	7002.000	
R2_117_1	0	FP	a789ac94-6b22-4e70-a150-e2d4013e5210	j	101.327252	648.000	
R1_103_2	0	FP	a7999b7a-6d32-405c-84db-a41d21535d8e	j	317.322345	4995.000	
R2_14_1	0	FP	a7b6f509-dbe9-46a7-858a-8a861368d740	j	739.227036	5836.000	
R2_26_1	0	FP	a7bf4665-81e3-49a0-a710-9b9205424ce8	j	62.741364	692.000	
R2_72_3	0	FP	a83a4bdd-cc0b-4be3-8309-5f616c3a5137	j	949.448125	9985.000	
R1_14_1	0	FP	a852dc49-4af4-4113-874e-0c51dcc1067e	o	1099.797390	1894.000	
R2_53_2	0	FP	a85a5c22-57eb-4b4f-9dac-6f60d48eceb9	j	80.480351	401.000	
R1_11_2	0	FP	a88c9c76-3a6a-4607-ab4b-cbb36e2686c6	j	1219.422676	4318.000	
R1_73_1	0	FP	a942399d-ebb8-4984-8476-bc71145d4000	j	175.598919	2793.000	
R2_72_3	0	FP	a9430637-4e34-44a5-bae3-0d13fae58ff3	j	414.484246	1985.000	
R1_11_2	0	FP	a968aa30-72dc-4e97-9d65-95b6137d11a1	j	2639.589877	12156.000	
R2_14_1	0	FP	a99aa2e4-dab4-4ed8-9179-8a58b971c34d	j	4556.021799	12254.000	
R2_154_2	0	FP	a9ba4aa6-eef1-4606-bd38-06f7caebf4f2	x	0.183588	1.000	
R1_14_1	0	FP	a9c7442a-edc1-4994-a301-8e0a1cfefb0f	o	2970.989143	12130.000	
R1_73_1	0	FP	a9c76597-7c67-4bba-ae54-4aed1860afa1	j	171.784153	2729.000	
R2_154_2	0	FP	a9d261c9-c2bf-4c6e-9385-6a3433855ace	s	0.371799	2.000	
R2_7_2	0	FP	aa01cfdd-ab6e-444a-90b3-3ecfb68d5a38	j	211.884567	2995.000	
R2_72_3	0	FP	aa4bb809-575a-450d-a2be-a371aea5a678	j	557.144980	7471.000	
R2_14_1	0	FP	aa7c1a59-7720-4915-a4f2-1e8e85c3d7a0	j	922.484732	6185.000	
R2_72_2	0	FP	aaa9b4c3-06c8-4243-9fb5-82043e144cf9	o	697.547832	9212.000	
R2_154_1	0	FP	aacccc51-2271-4758-bfa7-da6f54bad9d2	j	214.905449	1339.000	
R2_14_1	0	FP	aaf14405-0aa4-4ee8-876e-8488ddc15e55	j	753.144206	5822.000	
R2_42_1	0	FP	ab10a4ac-c1b2-4dfa-968c-99b6165be704	j	90.132988	954.000	
R1_11_2	0	FP	ab241db9-fbaa-4d2e-8605-42d2d1fedaa3	j	2430.240900	12344.000	
R1_22_1	0	FP	ab281051-38af-431c-9484-71bdd70acd78	j	494.991403	4267.000	
R1_11_2	0	FP	ab5b541d-00be-41d0-9869-4c3c1f5fb891	j	2439.929622	12346.000	
R2_65_1	0	FP	ab83057f-eace-4a7f-bc70-842518aa649f	o	1690.486960	10909.000	
R1_33_1	0	FP	abb10d2d-5209-449c-bed3-0d9aae3398b2	j	27.715517	17.000	
R1_11_2	0	FP	ac02adf4-2fd6-4aa9-9f84-e004d1297a9f	j	2440.115901	11922.000	
R2_14_1	0	FP	ac1342f8-726a-49c3-a2ab-b609b54ff248	j	738.159880	5849.000	
R2_72_3	0	FP	ac5ffea5-9600-494a-ba72-e138ae0978b6	j	985.704289	10290.000	
R1_11_2	0	FP	ac962f1e-f69a-49e8-81ee-caeb32295450	j	2584.211788	12276.000	
R2_14_1	0	FP	aca1e816-842d-482e-b956-38e81a3b0db6	s	0.000000	0.000	
R2_72_3	0	FP	acbf3c8a-f2ca-4417-a2c7-e73faec54297	j	904.899288	13605.000	
R1_103_2	0	FP	acdf3d15-e63e-48ae-b20d-9f95e57fab2b	j	207.912718	3138.000	
R2_14_1	0	FP	acfbf72e-4d57-44f0-949e-d9b570a868c7	j	731.250546	5865.000	
R2_72_3	0	FP	ad051dba-efb4-4f5f-b441-5b6e3d5e8b14	j	906.049812	8652.000	
R2_72_3	0	FP	ad3946e9-d853-4546-a25a-857da714744b	j	1100.812281	11907.000	
R2_38_3	0	FP	ad63a4a7-0712-4898-ad4b-478571f2f305	j	660.693662	3912.000	
R1_22_1	0	FP	adb64406-a990-491f-848f-dd721aa25c27	j	493.135330	4251.000	
R1_92_1	0	FP	adc7342e-5c90-49a0-8d67-b4efc202b98e	j	123.920921	446.000	
R2_150_2	0	FP	ae6e4055-92b1-4f5a-84d7-7c28b33cb1ab	j	521.416336	2598.000	
R2_7_2	0	FP	ae85605c-b17f-49f2-a38e-ff6a6dccec8c	j	226.383365	3097.000	
R2_72_3	0	FP	ae86373d-b21f-4c05-aa51-859f08eea9f1	s	2.144029	24.000	
R2_72_3	0	FP	aebb2ca8-4576-4b9f-8507-d3686024ec35	x	0.456336	2.000	
R2_72_2	0	FP	aeeb214d-4a56-4077-9292-8aaf3022b4f4	x	2.149440	23.000	
R1_22_1	0	FP	aeee2990-f338-4341-a004-25c13e8bf2c2	j	488.247757	4275.000	
R2_154_2	0	FP	af539df1-2918-4ccc-a686-34c050842140	s	0.338885	2.000	
R2_72_3	0	FP	af722aa9-a774-4aea-b4d3-8a467c876060	o	372.304992	1783.000	
R2_14_1	0	FP	afa1da16-6446-4b6a-8f5f-8d2c8cb9e48e	j	4334.564545	13881.000	
R2_72_3	0	FP	afbd4608-0352-479c-b595-6da6ab6a23c6	s	1068.202113	12009.000	
R2_14_1	0	FP	b0218545-7e4e-460b-8f52-cb658fbeb673	j	726.035204	5774.000	
R2_46_1	0	FP	b0694115-82e9-4383-813f-0b9a1e6ab31c	j	101.292850	1617.000	
R2_150_2	0	FP	b072188c-533f-445b-a3fa-65791dc0bfc9	j	186.304433	2035.000	
R1_13_1	0	FP	b0ace77c-94fd-48ec-a7ae-976a8ea0a745	j	26.440943	429.000	
R2_72_3	0	FP	b0cd5a61-69dd-49e8-b718-1d5770d0168b	j	839.882263	8979.000	
R2_72_3	0	FP	b10f662a-3324-420e-8fb0-d9a674869cfc	j	556.480273	1739.000	
R2_154_2	0	FP	b16752d7-46b6-48e4-bbf9-ff3cf9e6601d	x	2582.284971	13541.000	
R2_14_1	0	FP	b1743e79-c4be-4ad7-b370-ea57cd9a5f74	j	736.029707	5825.000	
R2_72_3	0	FP	b19fc690-b8f9-4d32-b64f-3539f0521525	j	967.084894	14830.000	
R2_38_3	0	FP	b1a46588-54de-459b-b646-b3f1d981e17b	j	730.202220	3497.000	
R1_73_1	0	FP	b267a45d-0001-4192-b5cd-306e15ed30cc	j	178.347988	2835.000	
R2_150_2	0	FP	b36411ef-7557-48ed-ad4e-3299a0b292ee	j	154.407730	1343.000	
R1_103_2	0	FP	b38dceee-03ea-4143-b7b3-1a6c9ee0c3de	j	318.287403	4964.000	
R2_38_3	0	FP	b396491a-5a96-49fa-8a9e-fcd0f33a20df	j	716.050980	3547.000	
R2_150_2	0	FP	b3ed4574-e08b-4d09-8df7-5c3972f1e005	j	569.798648	2161.000	
R1_103_2	0	FP	b40612fe-b2ad-45db-aa6e-d8d3c6063a82	j	289.103289	3983.000	
R2_38_3	0	FP	b45488ef-d501-49cf-b2bf-b9c87e8578fe	j	715.538097	3496.000	
R2_14_1	0	FP	b4cf8c21-5ded-4475-a6df-2ce0d2dd1d6f	j	3130.809275	8451.000	
R2_14_1	0	FP	b5717f20-e0ad-4752-a638-d0d6ed2d78c8	j	707.628440	5655.000	
R2_72_3	0	FP	b585848f-6692-44ad-8006-fdef9fb87cea	j	564.611719	2846.000	
R1_11_2	0	FP	b5885f4b-7a13-4d9e-b777-434cfe893d83	j	2639.656689	11952.000	
R1_103_2	0	FP	b593a752-ca84-4d34-acbf-79d0fcfe670a	j	189.410206	2276.000	
R2_14_1	0	FP	b5f167bd-9332-48e9-8bb8-30d6eb6f4902	j	3696.832473	10265.000	
R2_72_3	0	FP	b609faec-82b2-4592-b567-bc739e18ac11	s	1.996836	21.000	
R2_26_1	0	FP	b6e60ef5-cf67-42f0-9951-cff91be3cc78	j	62.052266	685.000	
R2_154_1	0	FP	b70568e7-57ac-42aa-b5fd-ab0c3d564372	j	236.559700	1316.000	
R1_103_2	0	FP	b7086ff3-1600-4d7c-ad57-474d2055adf7	j	311.204351	4706.000	
R2_150_2	0	FP	b72534a0-47ce-4dd7-ac00-89c8a2169f49	j	239.618851	1901.000	
R2_154_2	0	FP	b77bc817-655c-41ab-ab1d-67c42ea8df8c	o	6094.028292	1850.000	
R1_73_1	0	FP	b7aa1d56-0da3-4ef6-97b4-03a1aee02a2d	j	175.237958	2772.000	
R1_14_1	0	FP	b7d30c8d-3509-4d80-bf73-f4e0f7345f44	x	0.283956	1.000	
R1_103_2	0	FP	b81a3393-4fbf-42d1-8539-b9f1c7fa91e9	j	319.115346	4980.000	
R2_72_3	0	FP	b85a813f-abaa-4435-a399-c8a7babca76f	j	777.541533	11126.000	
R2_72_3	0	FP	b86e5792-d27e-482d-8fea-73030dcfae40	j	872.033139	12959.000	
R2_150_2	0	FP	b8dda09a-0758-4f44-b035-4a2678430bab	j	229.832937	3371.000	
R2_154_2	0	FP	b8edc154-5d7d-4365-86a9-0c43e65d0cef	x	0.182938	1.000	
R2_14_1	0	FP	b907849f-bf4e-497d-8e4f-4482691ba991	j	726.013969	5823.000	
R2_72_3	0	FP	b9165ac1-fb81-47c8-86d7-c4419a11bc24	j	317.218280	2222.000	
R2_14_1	0	FP	b929fb5b-56bf-49c8-af0c-0eb805a4992a	j	659.123917	5261.000	
R2_53_2	0	FP	b96f0bb8-3493-4ed3-b03b-c321b8f34cf0	j	229.887010	3225.000	
R2_154_2	0	FP	b9876700-133d-4b66-9dee-8fd6c7e91e9d	x	0.191763	1.000	
R2_72_3	0	FP	b995c42e-6a7d-4c56-a111-cd170c9efe2b	j	714.075205	6653.000	
R2_154_1	0	FP	b9d0fcb2-96d0-4d5c-ad86-2077ff2b5f4b	j	214.905449	1339.000	
R2_72_1	0	FP	b9f9a5c2-a8fc-4fc9-8adf-de41ee815d5b	x	3.028866	16.000	
R2_72_3	0	FP	ba9e1ac9-4098-4b33-9a08-5311fc5db60f	j	783.320861	8344.000	
R2_72_3	0	FP	bb0c39ad-2b38-4fa1-b11d-3b8428e7b24b	j	1037.983890	11840.000	
R2_7_2	0	FP	bb14a64f-a929-4c76-8998-7fa9f489b925	j	220.895602	3101.000	
R2_150_2	0	FP	bb254cf0-cd22-4143-aaa1-82c3b79659dc	j	275.463129	1122.000	
R2_154_1	0	FP	bb5eb52f-cb13-449d-88d6-d47be97a6d4f	j	232.384333	1322.000	
R2_14_1	0	FP	bb6f3f1b-3ce9-41cf-9719-31c62d5519c7	j	918.097880	6200.000	
R2_72_3	0	FP	bba65136-8e78-4013-8512-c51544d50095	j	1046.487419	11856.000	
R1_11_2	0	FP	bbb5aa42-9d31-48e6-b371-e8c4f881f17f	j	1487.898334	6118.000	
R2_53_2	0	FP	bc66ef0b-ad58-4fe9-aa0b-d3ccf02b8d49	j	107.677965	798.000	
R1_73_1	0	FP	bc908946-f28a-46f4-861c-84dd5126f0c2	j	167.220425	2176.000	
R2_65_1	0	FP	bcbf811b-1560-4bcc-bdf1-9afccb0edb46	x	0.000000	0.000	
R2_14_1	0	FP	bcc4e5b9-61ce-4752-a870-372a21c70d7b	j	721.176875	5847.000	
R2_14_1	0	FP	bce11a6e-87d1-4e98-8ed1-327cc7254bb2	j	3939.566529	10939.000	
R2_150_2	0	FP	bce91eae-3616-4bd0-b987-304a3120afb5	j	178.665232	1694.000	
R1_103_2	0	FP	bd1d729e-5d29-4bc8-8c5a-00ce7fa28283	j	285.611538	3957.000	
R2_46_1	0	FP	bd92eb62-6620-4696-bbca-498379cd6065	j	143.688803	1019.000	
R2_53_2	0	FP	bdd40b93-dcbb-47bc-a10d-25537160b1f1	j	232.973699	3239.000	
R2_38_3	0	FP	bddeae9a-32cf-4344-b5e7-5dc57e85f9fb	j	725.567092	3545.000	
R2_72_1	0	FP	be19da46-7862-451c-8efa-5e02172f3e97	s	1.753280	21.000	
R1_73_1	0	FP	be19dd0f-562b-403c-8e8b-2859562574f7	j	177.269395	2823.000	
R2_72_3	0	FP	be88e336-76b7-40f3-82f6-f3273f6dadcf	j	317.127431	2835.000	
R2_72_3	0	FP	bea55bb3-e632-4133-98c7-b6486cdf3cf6	j	195.422254	1280.000	
R2_154_1	0	FP	beb9f192-b084-428a-9190-1bab247b2977	k	204.429999	1339.000	
R1_103_2	0	FP	bed58877-3fee-4f6f-a6be-58fca0881472	j	318.837312	4988.000	
R2_72_3	0	FP	bf7d07ea-9b51-42f3-98ed-b2fe7c72069e	j	687.799341	10128.000	
R2_53_2	0	FP	bfd7c3bd-2cd0-4f92-a196-0c1eb5020be5	j	220.312657	2334.000	
R1_73_1	0	FP	c000072e-f10f-442e-b7c2-59b814790fe4	j	134.431477	1908.000	
R1_22_1	0	FP	c0573247-222d-405e-a90b-a3662384de17	j	684.012076	3428.000	
R2_38_3	0	FP	c08a9bba-dd56-4be4-a1b4-97366bf25442	j	117.616610	660.000	
R2_67_1	0	FP	c09eea3f-8430-4c0f-b196-2c22ee3eabbd	x	0.000000	0.000	
R1_11_2	0	FP	c0bc9f08-2f67-4127-9c31-223086d288f2	j	2642.600805	12221.000	
R2_154_2	0	FP	c0cd50dc-3b22-496e-a3b6-757fa801251a	s	0.373141	2.000	
R2_46_1	0	FP	c0d3a980-2dd0-4f20-ab76-d074a7d02eac	n	203.028670	385.000	
R2_72_3	0	FP	c0d98eb5-cb78-4b13-afc0-53516bab4438	j	1066.876976	12087.000	
R2_150_2	0	FP	c0eceed9-7d2b-4b78-af40-7a79f8b464f1	j	244.212014	1661.000	
R2_154_2	0	FP	c116de4d-a520-4c72-b2ac-2e5894465004	s	0.358889	2.000	
R1_14_1	0	FP	c1285c16-9e7d-4237-8eba-9036d8dadb23	o	2818.970900	8482.000	
R2_19_2	0	FP	c14f1631-cec1-4726-ad5e-92ba51de5a29	s	0.000000	0.000	
R1_11_2	0	FP	c164f97f-e23f-4917-833f-bcd75487f2e4	j	1413.587127	6127.000	
R2_38_3	0	FP	c16cccf8-d0af-4a1d-a4c9-6a51be56a98f	j	668.012184	3839.000	
R2_72_3	0	FP	c18f5f5b-13b1-48be-a290-8590476f1b72	j	963.569861	14860.000	
R1_103_2	0	FP	c1a8a6f3-b4a1-4162-9ed1-4633ddfdbb3b	j	247.533633	2893.000	
R2_14_3	0	FP	c1cb7f38-677c-450f-9dd0-7600297f3ebe	j	956.040905	6040.000	
R2_72_3	0	FP	c1e98187-a590-4dae-bd34-1318471f6697	j	501.796376	1806.000	
R2_72_3	0	FP	c217396b-9bbe-4453-b0c6-fdc68469e347	j	775.105733	8189.000	
R2_7_2	0	FP	c21a54ba-44e2-46f1-ac84-ca1da5de825b	j	213.870352	3021.000	
R1_31_2	0	FP	c2b06627-4a4e-4273-85b1-8758e8e8936d	j	201.513046	774.000	
R1_33_1	0	FP	c2f4ce6b-8394-4f65-bb23-a132f6574b11	j	23.494504	298.000	
R2_72_3	0	FP	c35982e2-48da-45d9-8e3c-839b8dfcb347	j	453.010704	4751.000	
R2_150_2	0	FP	c3ac7bcc-94ea-4e55-8ff8-967a0d39f14f	j	188.822858	2722.000	
R2_14_1	0	FP	c3d90637-1d4e-4dad-aac1-573ec9e4d031	j	4020.763083	14082.000	
R2_41_1	0	FP	c41bd4ee-4a34-40ce-883c-3d07592233e2	j	689.166581	2307.000	
R1_11_2	0	FP	c425d170-28e2-48ef-945c-3c356fa7fd22	j	2550.591969	12215.000	
R2_154_2	0	FP	c44b0c57-5e36-420d-bc69-8eb3933d5770	x	0.365230	2.000	
R2_41_1	0	FP	c4c1d6ad-6fe3-4f89-9014-79f06b897f51	j	731.395406	2229.000	
R2_26_1	0	FP	c5783f36-e53d-4e7f-95e5-dc120f5cc063	j	50.869359	502.000	
R2_6_1	0	FP	c58a4d07-3982-4901-9c5b-86a02206becb	j	307.941666	432.000	
R2_6_1	0	FP	c590f24a-7d60-49d7-b62a-f4fb63dfeaa6	j	114.052470	288.000	
R2_14_1	0	FP	c5a22f7c-d0a7-4498-805b-ada959fa2752	j	913.479375	6213.000	
